activity_id,deal_id,activity_type,activity_date,duration_minutes,outcome,notes
ACT_03329,DEAL_0476,Meeting,2026-02-01,45,Negative,Lead man may method.
ACT_03330,DEAL_0476,Email,2025-03-06,60,Negative,Still increase possible white.
ACT_03331,DEAL_0476,Email,2025-10-31,60,No Response,Upon speak pull executive million.
ACT_03332,DEAL_0476,Proposal Sent,2025-05-28,15,No Response,As special sing go room sell.
ACT_03333,DEAL_0476,Follow-up,2025-05-25,60,Neutral,Firm choice fish run.
ACT_03334,DEAL_0476,Proposal Sent,2025-10-01,15,Neutral,Our low medical above.
ACT_03335,DEAL_0476,Demo,2025-05-25,30,Positive,Around month accept.
ACT_03336,DEAL_0476,Meeting,2025-05-22,30,Neutral,Yet continue anything light matter.
ACT_03337,DEAL_0476,Email,2026-01-06,90,Positive,White economy most military.
ACT_03338,DEAL_0477,Follow-up,2025-03-26,30,No Response,City present wall individual on certain.
ACT_03339,DEAL_0477,Email,2025-10-22,15,Neutral,Ahead smile network skill.
ACT_03340,DEAL_0478,Call,2025-11-05,30,Negative,Amount term management along candidate not air.
ACT_03341,DEAL_0478,Meeting,2026-01-14,60,No Response,Sell country throughout they.
ACT_03342,DEAL_0478,Email,2025-06-19,90,Negative,Full senior skin sort course up professional.
ACT_03343,DEAL_0478,Demo,2026-02-09,15,No Response,Group send institution concern off lawyer job ask.
ACT_03344,DEAL_0478,Proposal Sent,2026-03-03,15,Positive,Parent hair chance enter.
ACT_03345,DEAL_0479,Proposal Sent,2026-02-28,15,Neutral,Structure step themselves fear table have.
ACT_03346,DEAL_0479,Call,2026-01-31,90,No Response,Miss building meeting land.
ACT_03347,DEAL_0479,Email,2026-03-05,45,Positive,Heavy issue should bring.
ACT_03348,DEAL_0479,Proposal Sent,2026-02-21,45,Neutral,Cover check dark main but.
ACT_03349,DEAL_0479,Demo,2026-03-08,30,Neutral,Produce along today add put bill.
ACT_03350,DEAL_0480,Email,2026-01-27,90,Negative,Dog charge build side.
ACT_03351,DEAL_0480,Meeting,2026-02-25,90,Negative,Technology finally best family.
ACT_03352,DEAL_0480,Proposal Sent,2026-01-27,60,Neutral,Science arrive which medical evening work.
ACT_03353,DEAL_0480,Call,2026-01-08,90,Negative,Dream wrong special suggest behind election.
ACT_03354,DEAL_0480,Meeting,2026-02-18,30,Negative,Role bad minute foot.
ACT_03355,DEAL_0480,Meeting,2026-03-12,60,Positive,Should evidence also loss yard lot them.
ACT_03356,DEAL_0480,Follow-up,2026-01-07,45,No Response,Draw music common prevent often daughter individual.
ACT_03357,DEAL_0480,Email,2026-02-14,60,No Response,Carry guess challenge political decide art my.
ACT_03358,DEAL_0480,Call,2026-02-22,30,Positive,Level theory large nor.
ACT_03359,DEAL_0480,Email,2026-03-11,60,Positive,Discussion coach almost tough effort morning management.
ACT_03360,DEAL_0481,Call,2026-02-06,90,Negative,Listen lot trip final.
ACT_03361,DEAL_0481,Follow-up,2024-06-09,30,Negative,Key mother all vote real everyone.
ACT_03362,DEAL_0481,Meeting,2025-01-25,60,Positive,Late season consider suffer major.
ACT_03363,DEAL_0481,Follow-up,2024-10-01,30,Negative,Case ago marriage million office.
ACT_03364,DEAL_0481,Call,2025-12-25,90,Positive,Range southern piece sign exist appear.
ACT_03365,DEAL_0482,Email,2024-05-16,30,Neutral,Speech miss world off red avoid.
ACT_03366,DEAL_0482,Meeting,2024-06-01,30,No Response,Glass hundred write little thus same.
ACT_03367,DEAL_0482,Follow-up,2025-08-05,60,Negative,Main customer edge power five visit chance lose.
ACT_03368,DEAL_0482,Demo,2025-12-19,60,Neutral,Machine various table gas meet.
ACT_03369,DEAL_0482,Demo,2025-02-12,60,Negative,Deal meeting town.
ACT_03370,DEAL_0482,Follow-up,2025-12-11,30,Positive,Your reflect rather including.
ACT_03371,DEAL_0483,Email,2025-11-16,15,Positive,Able vote teacher language leader college then.
ACT_03372,DEAL_0483,Proposal Sent,2026-02-03,15,Positive,Generation pull center.
ACT_03373,DEAL_0483,Meeting,2025-10-29,15,Negative,Prove city then fear.
ACT_03374,DEAL_0483,Demo,2025-11-15,60,Neutral,Image marriage sort smile process.
ACT_03375,DEAL_0483,Email,2025-11-23,15,Negative,Each represent western up.
ACT_03376,DEAL_0483,Call,2026-02-23,30,No Response,Present real walk they collection every some message.
ACT_03377,DEAL_0483,Follow-up,2025-09-01,45,Positive,News white foreign after matter performance pick region.
ACT_03378,DEAL_0483,Meeting,2025-10-26,60,Positive,Picture skin able region.
ACT_03379,DEAL_0483,Meeting,2026-01-20,15,Positive,Else nice one local start candidate prove.
ACT_03380,DEAL_0483,Meeting,2026-03-12,30,Negative,Media say member address box effect answer.
ACT_03381,DEAL_0483,Demo,2026-01-23,30,Positive,Weight meet yeah machine series visit individual.
ACT_03382,DEAL_0484,Follow-up,2025-05-27,15,No Response,Woman response be these industry.
ACT_03383,DEAL_0484,Call,2026-01-26,15,Positive,Mother evidence rock organization cold.
ACT_03384,DEAL_0484,Email,2025-04-06,30,No Response,Beyond real pick view.
ACT_03385,DEAL_0484,Proposal Sent,2026-01-25,90,Negative,Half minute not itself chair get environmental for.
ACT_03386,DEAL_0484,Meeting,2025-11-19,15,No Response,Human beyond dinner the.
ACT_03387,DEAL_0484,Email,2025-08-22,30,Neutral,Bill safe raise land reason interest.
ACT_03388,DEAL_0484,Email,2025-05-16,60,No Response,Pressure rich young successful forward answer south.
ACT_03389,DEAL_0484,Email,2026-01-22,15,No Response,Image black rock trial accept heart single.
ACT_03390,DEAL_0484,Demo,2026-01-01,60,No Response,Education partner letter brother grow box again.
ACT_03391,DEAL_0484,Call,2025-05-12,15,Positive,Somebody would Mr trial.
ACT_03392,DEAL_0484,Follow-up,2025-05-25,15,Negative,Per actually nothing should even poor good.
ACT_03393,DEAL_0484,Follow-up,2026-01-31,45,No Response,Focus enough method leave.
ACT_03394,DEAL_0485,Meeting,2026-03-13,15,Negative,Receive air stage American huge public party.
ACT_03395,DEAL_0485,Call,2026-02-11,30,No Response,Detail prove first success young.
ACT_03396,DEAL_0485,Email,2026-02-20,15,No Response,Oil Congress morning enter speak activity seem.
ACT_03397,DEAL_0485,Proposal Sent,2026-03-12,60,Neutral,Building impact war interest begin run still speak.
ACT_03398,DEAL_0485,Follow-up,2026-03-05,15,Negative,Enter many even raise wonder back.
ACT_03399,DEAL_0486,Email,2025-09-16,90,Negative,Value page similar book.
ACT_03400,DEAL_0486,Demo,2025-11-03,60,Neutral,She real shake despite note bit treat medical.
ACT_03401,DEAL_0486,Meeting,2026-01-04,45,Neutral,Mrs mouth former break cultural type course.
ACT_03402,DEAL_0486,Meeting,2025-08-16,45,No Response,Education sea peace number value oil quality.
ACT_03403,DEAL_0486,Call,2025-12-23,90,No Response,Take there particularly on market.
ACT_03404,DEAL_0486,Meeting,2025-05-04,60,Negative,Offer argue across act gas.
ACT_03405,DEAL_0486,Meeting,2025-10-17,30,No Response,Suggest else game available fine.
ACT_03406,DEAL_0487,Proposal Sent,2025-02-03,60,Negative,Politics address pick keep feeling authority war.
ACT_03407,DEAL_0487,Demo,2025-12-22,15,Negative,Several something learn society reason article reduce.
ACT_03408,DEAL_0487,Call,2025-04-17,45,Negative,Card account wide care.
ACT_03409,DEAL_0487,Follow-up,2025-09-16,60,No Response,Southern mission move unit available.
ACT_03410,DEAL_0487,Proposal Sent,2026-01-01,30,Positive,Return site spend might expect box training.
ACT_03411,DEAL_0487,Meeting,2025-11-07,90,Neutral,Hot conference certainly religious resource report.
ACT_03412,DEAL_0487,Proposal Sent,2025-01-13,45,Neutral,Carry body whole.
ACT_03413,DEAL_0487,Proposal Sent,2025-06-06,30,Neutral,Design young analysis where.
ACT_03414,DEAL_0487,Follow-up,2025-09-11,60,Positive,Five dinner result chair.
ACT_03415,DEAL_0487,Demo,2025-04-02,15,Positive,Theory rather easy responsibility body produce.
ACT_03416,DEAL_0487,Proposal Sent,2026-02-16,15,Positive,Food result long generation black.
ACT_03417,DEAL_0487,Meeting,2025-08-10,90,Neutral,Size guy half large trip himself research public.
ACT_03418,DEAL_0488,Follow-up,2026-02-15,45,No Response,Book church hotel seven.
ACT_03419,DEAL_0488,Email,2025-09-09,45,Negative,Against house serious.
ACT_03420,DEAL_0488,Proposal Sent,2025-09-22,60,No Response,Human or during garden modern.
ACT_03421,DEAL_0488,Call,2025-12-26,90,Negative,Build into throw state.
ACT_03422,DEAL_0488,Follow-up,2025-09-06,60,Positive,Left nation where east hit.
ACT_03423,DEAL_0489,Follow-up,2025-09-22,60,Neutral,Analysis provide ready particularly piece face.
ACT_03424,DEAL_0489,Follow-up,2024-12-23,30,Positive,Guess us most gun north option market everyone.
ACT_03425,DEAL_0489,Proposal Sent,2024-08-24,15,No Response,Build bag live to newspaper remember inside.
ACT_03426,DEAL_0489,Call,2025-12-20,15,Negative,Analysis central eight although affect cell soon make.
ACT_03427,DEAL_0489,Call,2024-10-08,60,Negative,Truth do really end fast.
ACT_03428,DEAL_0490,Proposal Sent,2025-08-08,15,Neutral,Rate training suggest red news.
ACT_03429,DEAL_0490,Email,2025-12-31,15,Positive,Too might very cup interest political.
ACT_03430,DEAL_0490,Meeting,2025-08-12,15,Neutral,Training suggest true more key.
ACT_03431,DEAL_0490,Call,2025-07-13,15,Positive,Enjoy never president scientist.
ACT_03432,DEAL_0490,Meeting,2025-09-25,60,Positive,Suggest enter knowledge report.
ACT_03433,DEAL_0491,Meeting,2026-03-05,60,Positive,Research quite bar respond.
ACT_03434,DEAL_0491,Follow-up,2026-03-11,90,Negative,Exactly too final.
ACT_03435,DEAL_0491,Meeting,2026-02-15,60,Negative,Talk thing energy rich music bad professor.
ACT_03436,DEAL_0491,Call,2026-02-15,45,No Response,Million late could none of civil beat economy.
ACT_03437,DEAL_0491,Proposal Sent,2026-02-24,90,No Response,Both worker company west determine market.
ACT_03438,DEAL_0491,Follow-up,2026-02-14,90,Positive,Debate set cause room seven.
ACT_03439,DEAL_0491,Follow-up,2026-03-12,60,Positive,Avoid sound watch hotel clear.
ACT_03440,DEAL_0491,Demo,2026-02-19,45,Negative,Name decade pretty network world consider.
ACT_03441,DEAL_0492,Meeting,2026-02-28,60,No Response,Western blue present pass.
ACT_03442,DEAL_0492,Proposal Sent,2025-11-05,15,No Response,Over rock clear must night bad forward certainly.
ACT_03443,DEAL_0493,Proposal Sent,2025-02-04,45,No Response,Get both action five check behavior.
ACT_03444,DEAL_0493,Email,2025-05-19,60,Positive,Hit ahead management attention.
ACT_03445,DEAL_0493,Demo,2025-12-24,15,No Response,Fear process law idea yourself reality.
ACT_03446,DEAL_0493,Meeting,2025-05-26,90,Positive,Attack heavy possible box before ahead figure source.
ACT_03447,DEAL_0493,Email,2025-04-24,30,Positive,Too stay less in.
ACT_03448,DEAL_0493,Demo,2026-02-08,60,Negative,In provide ten but nice oil without strategy.
ACT_03449,DEAL_0493,Call,2025-10-13,90,No Response,Tree against star.
ACT_03450,DEAL_0493,Email,2025-11-28,45,Negative,Baby partner above director.
ACT_03451,DEAL_0493,Proposal Sent,2026-03-10,60,Neutral,Itself energy only himself film central technology.
ACT_03452,DEAL_0493,Proposal Sent,2025-11-30,60,Positive,Have many someone clear us toward one.
ACT_03453,DEAL_0493,Email,2025-10-14,30,Positive,Technology character occur determine once mother network.
ACT_03454,DEAL_0494,Demo,2025-02-06,15,Neutral,Individual spring never.
ACT_03455,DEAL_0494,Demo,2025-04-22,45,No Response,Hundred candidate modern when Mrs my bar.
ACT_03456,DEAL_0494,Proposal Sent,2025-11-02,15,Negative,Instead choose network major step.
ACT_03457,DEAL_0494,Proposal Sent,2025-10-15,15,No Response,Step various impact fact.
ACT_03458,DEAL_0494,Call,2025-04-27,60,Negative,Analysis create brother rest near though.
ACT_03459,DEAL_0494,Call,2025-08-24,15,Negative,Than work pattern certain quickly like through.
ACT_03460,DEAL_0494,Proposal Sent,2025-08-19,45,No Response,Free wife player billion enter president professional radio.
ACT_03461,DEAL_0494,Email,2024-07-23,30,Positive,Leader admit young house view modern tax.
ACT_03462,DEAL_0494,Call,2025-02-26,60,No Response,Ask by final have perform important when.
ACT_03463,DEAL_0494,Call,2026-03-11,15,No Response,Ground discussion dark.
ACT_03464,DEAL_0495,Call,2025-06-16,60,Positive,Glass but western serve.
ACT_03465,DEAL_0495,Meeting,2025-04-10,30,Neutral,Sit whatever score letter stand consumer experience.
ACT_03466,DEAL_0495,Meeting,2026-01-24,90,No Response,Wind level least view.
ACT_03467,DEAL_0495,Call,2025-09-21,60,Positive,Assume kind throughout change.
ACT_03468,DEAL_0495,Email,2025-12-30,30,Neutral,Wide three most its lot.
ACT_03469,DEAL_0495,Call,2025-10-10,90,Positive,Require turn view half summer street.
ACT_03470,DEAL_0495,Demo,2025-10-08,60,Negative,Ability show ago check former poor president.
ACT_03471,DEAL_0495,Follow-up,2025-12-22,60,Positive,School choose yet visit little benefit behind.
ACT_03472,DEAL_0495,Follow-up,2025-08-12,90,Negative,After year own view.
ACT_03473,DEAL_0495,Follow-up,2025-04-17,90,Positive,Image team happy hundred.
ACT_03474,DEAL_0495,Demo,2025-06-23,60,Positive,Use yard those look simple.
ACT_03475,DEAL_0495,Meeting,2026-01-30,60,No Response,Left performance rich simply card always choice.
ACT_03476,DEAL_0496,Email,2025-12-18,15,Negative,Ago who herself fear.
ACT_03477,DEAL_0496,Follow-up,2026-01-16,45,No Response,Speech maintain since try despite black.
ACT_03478,DEAL_0496,Demo,2025-08-15,90,Neutral,Fight gas build.
ACT_03479,DEAL_0497,Email,2026-02-10,15,Neutral,Stuff sound boy account.
ACT_03480,DEAL_0497,Email,2026-02-08,90,Neutral,Draw eye community anyone offer.
ACT_03481,DEAL_0497,Follow-up,2026-02-04,30,No Response,Person born article table.
ACT_03482,DEAL_0497,Follow-up,2026-02-03,90,Negative,Budget success claim of argue kitchen floor price.
ACT_03483,DEAL_0498,Meeting,2025-08-27,60,Positive,Minute summer notice else think forward believe.
ACT_03484,DEAL_0498,Follow-up,2025-12-06,30,No Response,During cause course nor night.
ACT_03485,DEAL_0498,Email,2025-12-08,90,Positive,School provide away view sport later.
ACT_03486,DEAL_0498,Call,2026-01-14,30,Neutral,Media federal born front father standard.
ACT_03487,DEAL_0498,Meeting,2025-11-26,30,No Response,Near design standard bill physical create.
ACT_03488,DEAL_0498,Email,2025-12-06,45,Positive,Value color note although.
ACT_03489,DEAL_0498,Proposal Sent,2025-09-13,15,Positive,Listen Republican station Republican college tax far.
ACT_03490,DEAL_0498,Proposal Sent,2025-11-10,45,Positive,Professor role amount particular.
ACT_03491,DEAL_0498,Meeting,2025-09-17,30,Negative,Once low yet commercial third toward such.
ACT_03492,DEAL_0498,Call,2026-03-07,60,Neutral,Provide know without tell type.
ACT_03493,DEAL_0499,Follow-up,2025-11-20,60,No Response,Main red car institution life.
ACT_03494,DEAL_0499,Demo,2025-10-25,30,Positive,Prepare mention probably allow herself wind.
ACT_03495,DEAL_0499,Call,2025-09-05,60,Positive,Community TV ahead admit various story.
ACT_03496,DEAL_0499,Call,2025-12-08,30,Neutral,Speak key far more military writer television down.
ACT_03497,DEAL_0499,Email,2025-09-17,60,Positive,Audience factor reveal seven discover fear weight.
ACT_03498,DEAL_0500,Call,2026-03-09,30,No Response,Local include green happen expert for.
ACT_03499,DEAL_0500,Follow-up,2025-03-04,45,Neutral,Might quality hot employee father others.
ACT_03500,DEAL_0500,Meeting,2026-01-20,60,Positive,We choice prevent member answer husband.
ACT_03501,DEAL_0500,Demo,2025-08-23,15,Negative,Some detail news first anything take.
ACT_03502,DEAL_0500,Demo,2025-10-28,15,Neutral,Yourself window crime.
ACT_03503,DEAL_0500,Follow-up,2025-03-02,45,No Response,Recognize almost thus include force real baby accept.
ACT_03504,DEAL_0500,Demo,2025-04-22,90,Neutral,True save generation give style class idea read.
ACT_03505,DEAL_0500,Follow-up,2026-02-28,30,No Response,Fine card fear she air try yet.
ACT_03506,DEAL_0500,Proposal Sent,2026-02-10,90,No Response,Onto country head vote either such.
ACT_03507,DEAL_0500,Follow-up,2025-09-25,30,Neutral,Prove bed more strategy picture seem.
ACT_03508,DEAL_0500,Proposal Sent,2025-09-09,90,Negative,Space world stand blood final live worker.
ACT_03509,DEAL_0501,Email,2026-03-14,60,Positive,Me serve focus real whole car strong.
ACT_03510,DEAL_0501,Demo,2026-02-09,15,Positive,Skin many lead laugh organization.
ACT_03511,DEAL_0501,Follow-up,2025-05-11,30,Positive,Policy serious plan movie.
ACT_03512,DEAL_0501,Meeting,2026-03-04,45,No Response,North successful drop half TV fact month.
ACT_03513,DEAL_0501,Meeting,2025-05-16,60,Negative,Daughter fish father.
ACT_03514,DEAL_0501,Meeting,2025-12-05,90,Negative,Treatment south dark mission story again.
ACT_03515,DEAL_0501,Meeting,2026-01-08,60,No Response,Establish million hot.
ACT_03516,DEAL_0501,Demo,2025-12-18,90,Neutral,Commercial artist maybe significant receive age all wish.
ACT_03517,DEAL_0501,Demo,2026-01-14,45,Positive,Major friend leader employee reflect rather week.
ACT_03518,DEAL_0502,Meeting,2026-03-08,90,Positive,Business radio not can responsibility.
ACT_03519,DEAL_0502,Meeting,2026-01-17,45,Negative,Value order technology treatment beyond.
ACT_03520,DEAL_0502,Meeting,2025-11-11,90,Neutral,Down watch movement administration film oil fill.
ACT_03521,DEAL_0502,Meeting,2025-05-07,45,Neutral,Friend lot media people represent without finally that.
ACT_03522,DEAL_0502,Proposal Sent,2026-02-28,30,Negative,Daughter gas lawyer tonight bill real college.
ACT_03523,DEAL_0502,Meeting,2025-09-16,30,Negative,Pick avoid cultural hotel political.
ACT_03524,DEAL_0502,Proposal Sent,2025-08-01,60,Negative,State control wait environmental marriage.
ACT_03525,DEAL_0502,Meeting,2026-01-30,90,No Response,Run real test many change.
ACT_03526,DEAL_0502,Follow-up,2025-11-09,30,Neutral,Manager recent reality back while may peace.
ACT_03527,DEAL_0503,Call,2025-12-19,45,Negative,Second management industry build pressure.
ACT_03528,DEAL_0503,Call,2024-11-13,60,Neutral,Have learn answer son school.
